,title,handle,created,product_type,sku,taxable,price,available,grams,src
131,The Hynes Black,the-hynes-black,2022-06-13T14:14:55-05:00,Boots,HB9010016,True,250.00,True,1814,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-the-hynes-black-29454774337598.png?v=1657218644
132,The Hynes Black,the-hynes-black,2022-06-13T14:14:55-05:00,Boots,HB9010016,True,250.00,True,1814,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-the-hynes-black-29454774304830.png?v=1657218648
133,The Hynes Black,the-hynes-black,2022-06-13T14:14:55-05:00,Boots,HB9010016,True,250.00,True,1814,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-the-hynes-black-29454774370366.png?v=1657218651
134,The Hollis Olive,the-hollis-olive,2022-01-25T12:50:41-06:00,Boots,HBB1028016,True,295.00,True,1814,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-the-hollis-olive-29270084321342.jpg?v=1650908332
135,The Hollis Olive,the-hollis-olive,2022-01-25T12:50:41-06:00,Boots,HBB1028016,True,295.00,True,1814,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-the-hollis-olive-29270084288574.jpg?v=1650908332
136,The Hollis Olive,the-hollis-olive,2022-01-25T12:50:41-06:00,Boots,HBB1028016,True,295.00,True,1814,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-the-hollis-olive-29270087401534.jpg?v=1650908556
137,The Hollis Olive,the-hollis-olive,2022-01-25T12:50:41-06:00,Boots,HBB1028016,True,295.00,True,1814,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-the-hollis-olive-29270087434302.jpg?v=1650908559
138,The Hollis Olive,the-hollis-olive,2022-01-25T12:50:41-06:00,Boots,HBB1028016,True,295.00,True,1814,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-the-hollis-olive-29270084452414.jpg?v=1650908332
139,The Hollis Olive,the-hollis-olive,2022-01-25T12:50:41-06:00,Boots,HBB1028016,True,295.00,True,1814,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-the-hollis-olive-29270084255806.jpg?v=1650908332
140,The Hollis Olive,the-hollis-olive,2022-01-25T12:50:41-06:00,Boots,HBB1028016,True,295.00,True,1814,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-the-hollis-olive-29270120923198.jpg?v=1650910895
141,The Xander Wheat,the-xander-wheat,2022-03-24T12:40:00-05:00,Sneakers,HB8206013,True,175.00,True,1361,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-the-xander-wheat-29259004280894.jpg?v=1650554681
142,The Xander Wheat,the-xander-wheat,2022-03-24T12:40:00-05:00,Sneakers,HB8206013,True,175.00,True,1361,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-the-xander-wheat-29259004215358.jpg?v=1650554683
143,The Xander Wheat,the-xander-wheat,2022-03-24T12:40:00-05:00,Sneakers,HB8206013,True,175.00,True,1361,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-the-xander-wheat-29259004313662.jpg?v=1650554674
144,The Xander Wheat,the-xander-wheat,2022-03-24T12:40:00-05:00,Sneakers,HB8206013,True,175.00,True,1361,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-the-xander-wheat-29259000086590.jpg?v=1650554442
145,The Xander Wheat,the-xander-wheat,2022-03-24T12:40:00-05:00,Sneakers,HB8206013,True,175.00,True,1361,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-the-xander-wheat-29259004248126.jpg?v=1650554679
146,The Xander Wheat,the-xander-wheat,2022-03-24T12:40:00-05:00,Sneakers,HB8206013,True,175.00,True,1361,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-the-xander-wheat-29259004346430.jpg?v=1650554686
147,The Xander Wheat,the-xander-wheat,2022-03-24T12:40:00-05:00,Sneakers,HB8206013,True,175.00,True,1361,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-the-xander-wheat-29270113058878.jpg?v=1650910354
